,title,publisher,release_date,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Released on PS2
344,Super Mario Land 2: 6 Golden Coins,Nintendo,1992-11-02,GB,Adventure,6.16,2.04,2.69,0.29,11.18,False
348,Wii Party,Nintendo,2010-10-03,Wii,Misc,1.79,3.53,2.49,0.68,8.49,False
355,Ratchet & Clank,Sony Interactive Entertainment,2002-11-04,PS2,Platform,1.44,1.01,0.57,0.3,3.33,True
356,New Super Mario Bros.,Nintendo,2006-05-15,DS,Platform,11.38,9.23,6.5,2.9,30.01,False
358,Big Brain Academy,Nintendo,2006-06-05,DS,Misc,1.67,2.78,1.6,0.62,6.67,False
362,Dark Souls III,Bandai Namco Entertainment,2016-04-12,PS4,Role-Playing,0.58,0.44,0.33,0.21,1.56,False
363,Dark Souls III,Bandai Namco Entertainment,2016-04-12,XOne,Role-Playing,0.23,0.09,0.0,0.03,0.35,False
364,Dark Souls III,Bandai Namco Entertainment,2016-04-12,PC,Role-Playing,0.0,0.05,0.0,0.0,0.05,False
366,New Super Mario Bros. Wii,Nintendo,2009-11-15,Wii,Platform,14.59,7.06,4.7,2.26,28.62,False
367,Tetris,Nintendo,1989-07-31,GB,Puzzle,23.2,2.26,4.22,0.58,30.26,False
368,Tetris,Nintendo,1989-07-31,NES,Puzzle,2.97,0.69,1.81,0.11,5.58,False
375,BioShock Infinite,2K Games,2013-03-26,X360,Shooter,1.22,0.57,0.02,0.15,1.96,False
376,BioShock Infinite,2K Games,2013-03-26,PS3,Shooter,0.72,0.69,0.04,0.31,1.76,False
377,BioShock Infinite,2K Games,2013-03-26,PC,Shooter,0.28,0.3,0.0,0.08,0.67,False
381,Far Cry 3,Ubisoft,2012-12-04,PS3,Shooter,0.88,1.75,0.1,0.72,3.45,False
382,Far Cry 3,Ubisoft,2012-12-04,X360,Shooter,1.38,1.35,0.02,0.28,3.04,False
383,Far Cry 3,Ubisoft,2012-12-04,PC,Shooter,0.21,0.62,0.0,0.14,0.98,False
384,Far Cry 4,Ubisoft,2014-11-18,PS4,Shooter,1.12,2.12,0.1,0.69,4.03,False
385,Far Cry 4,Ubisoft,2014-11-18,XOne,Shooter,0.79,0.68,0.01,0.13,1.61,False
386,Far Cry 4,Ubisoft,2014-11-18,PS3,Shooter,0.33,0.79,0.08,0.23,1.44,False
387,Far Cry 4,Ubisoft,2014-11-18,X360,Shooter,0.45,0.44,0.0,0.08,0.98,False
388,Far Cry 4,Ubisoft,2014-11-18,PC,Shooter,0.15,0.42,0.0,0.05,0.62,False
391,FIFA 12,EA Sports,2011-09-27,PS3,Sports,0.84,4.32,0.11,1.42,6.69,False
392,FIFA 12,EA Sports,2011-09-27,X360,Sports,0.84,2.79,0.02,0.53,4.19,False
393,FIFA 12,EA Sports,2011-09-27,Wii,Sports,0.16,0.52,0.0,0.11,0.79,False
394,FIFA 12,EA Sports,2011-09-27,PSP,Sports,0.12,0.26,0.02,0.14,0.53,False
395,FIFA 12,EA Sports,2011-09-27,PC,Sports,0.04,0.33,0.0,0.1,0.47,False
396,FIFA 12,EA Sports,2011-09-27,3DS,Sports,0.08,0.26,0.0,0.05,0.39,False
397,FIFA 12,EA Sports,2011-09-27,PS2,Sports,0.0,0.02,0.0,0.06,0.09,True
398,Call of Duty: Modern Warfare 3,Activision,2011-11-08,X360,Shooter,9.03,4.28,0.13,1.32,14.76,False
399,Call of Duty: Modern Warfare 3,Activision,2011-11-08,PS3,Shooter,5.54,5.82,0.49,1.62,13.46,False
400,Call of Duty: Modern Warfare 3,Activision,2011-11-08,PC,Shooter,0.41,0.98,0.0,0.33,1.72,False
401,Call of Duty: Modern Warfare 3,Activision,2011-11-08,Wii,Shooter,0.6,0.21,0.0,0.08,0.89,False
402,Command & Conquer,Electronic Arts,1995-09-26,PS,Strategy,0.22,0.15,0.0,0.03,0.4,False
403,Command & Conquer,Electronic Arts,1995-09-26,N64,Strategy,0.22,0.05,0.0,0.0,0.27,False
404,Diablo III,Blizzard Entertainment,2015-05-15,PC,Role-Playing,2.43,2.15,0.0,0.62,5.2,False
405,Diablo III,Blizzard Entertainment,2015-05-15,PS3,Role-Playing,0.71,0.83,0.15,0.35,2.05,False
406,Diablo III,Blizzard Entertainment,2015-05-15,PS4,Role-Playing,0.49,0.88,0.06,0.3,1.74,False
407,Diablo III,Blizzard Entertainment,2015-05-15,X360,Role-Playing,0.89,0.44,0.0,0.12,1.45,False
408,Diablo III,Blizzard Entertainment,2015-05-15,XOne,Role-Playing,0.35,0.24,0.0,0.05,0.64,False
412,Dying Light,Techland,2015-01-27,PS4,Action,0.63,0.66,0.11,0.26,1.66,False
413,Dying Light,Techland,2015-01-27,XOne,Action,0.43,0.3,0.01,0.07,0.81,False
414,Dying Light,Techland,2015-01-27,PC,Action,0.11,0.06,0.0,0.02,0.18,False
416,Just Dance 2,Ubisoft,2010-10-12,Wii,Misc,5.84,2.89,0.01,0.78,9.52,False
417,Just Dance 3,Ubisoft,2011-10-07,Wii,Misc,6.05,3.15,0.0,1.07,10.26,False
418,Just Dance 3,Ubisoft,2011-10-07,X360,Misc,1.47,0.4,0.0,0.16,2.03,False
419,Just Dance 3,Ubisoft,2011-10-07,PS3,Misc,0.33,0.21,0.0,0.09,0.63,False
424,The Elder Scrolls V: Skyrim,Bethesda Softworks,2011-11-10,X360,Role-Playing,5.03,2.86,0.1,0.85,8.84,False
425,The Elder Scrolls V: Skyrim,Bethesda Softworks,2011-11-10,PS3,Role-Playing,2.55,2.71,0.25,1.05,6.56,False
426,The Elder Scrolls V: Skyrim,Bethesda Softworks,2011-11-10,PC,Role-Playing,1.15,2.09,0.0,0.64,3.88,False
427,Wii Play,Nintendo,2007-02-12,Wii,Misc,14.03,9.2,2.93,2.85,29.02,False
432,Nintendogs,Nintendo,2005-08-22,DS,Simulation,9.07,11.0,1.93,2.75,24.76,False
433,Splatoon,Nintendo,2015-05-29,WiiU,Shooter,1.55,1.15,1.44,0.43,4.57,False
436,Duck Hunt,Nintendo,1985-10-15,NES,Shooter,26.93,0.63,0.28,0.47,28.31,False
437,Naruto: Ultimate Ninja,Bandai Namco Entertainment,2006-06-26,PS2,Fighting,0.5,0.02,0.0,0.08,0.61,True
438,RollerCoaster Tycoon 3,Atari,2004-10-26,PC,Strategy,0.01,0.22,0.0,0.05,0.28,False
440,Devil May Cry,Capcom,2001-10-16,PS2,Action,1.36,0.86,0.64,0.13,2.99,True
447,Yoshi,Nintendo,1992-06-01,NES,Puzzle,0.7,0.13,0.91,0.01,1.75,False
448,Yoshi,Nintendo,1992-06-01,GB,Puzzle,0.0,0.0,0.73,0.0,0.73,False
450,Borderlands 2,2K Games,2012-09-18,X360,Shooter,1.89,0.91,0.04,0.24,3.07,False
451,Borderlands 2,2K Games,2012-09-18,PS3,Shooter,1.05,0.77,0.1,0.36,2.28,False
452,Borderlands 2,2K Games,2012-09-18,PC,Shooter,0.42,0.41,0.0,0.11,0.93,False
453,Borderlands 2,2K Games,2012-09-18,PSV,Shooter,0.43,0.21,0.01,0.19,0.83,False
455,Rayman,Ubisoft,1995-09-19,PS,Platform,1.54,1.33,0.0,0.16,3.03,False
458,Grand Theft Auto IV,Rockstar Games,2008-12-02,X360,Action,6.76,3.1,0.14,1.03,11.02,False
459,Grand Theft Auto IV,Rockstar Games,2008-12-02,PS3,Action,4.76,3.76,0.44,1.62,10.57,False
460,Grand Theft Auto IV,Rockstar Games,2008-12-02,PC,Action,0.01,0.79,0.0,0.08,0.88,False
465,Tiger Woods PGA Tour,EA Sports,1998-08-31,PSP,Sports,0.19,0.0,0.0,0.02,0.21,False
466,Tiger Woods PGA Tour,EA Sports,1998-08-31,DS,Sports,0.13,0.0,0.0,0.01,0.15,False
472,Kinect Adventures!,Microsoft Game Studios,2010-11-04,X360,Misc,14.97,4.94,0.24,1.67,21.82,False
474,Nintendogs,Nintendo,2005-08-23,DS,Simulation,9.07,11.0,1.93,2.75,24.76,False
475,Grand Theft Auto,Rockstar Games,1998-03-27,PS,Action,0.79,1.35,0.04,0.14,2.32,False
476,Grand Theft Auto,Rockstar Games,1998-03-27,GBA,Action,0.17,0.06,0.0,0.0,0.24,False
478,Minecraft,Mojang,2011-11-18,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
479,Minecraft,Mojang,2011-11-18,PS3,Misc,1.97,2.51,0.0,0.94,5.42,False
480,Minecraft,Mojang,2011-11-18,PS4,Misc,1.38,1.87,0.12,0.65,4.02,False
481,Minecraft,Mojang,2011-11-18,XOne,Misc,1.43,0.76,0.0,0.22,2.41,False
482,Minecraft,Mojang,2011-11-18,PSV,Misc,0.28,0.79,0.87,0.32,2.25,False
483,Minecraft,Mojang,2011-11-18,WiiU,Misc,0.18,0.09,0.14,0.03,0.43,False
491,Assassin's Creed,Ubisoft,2007-11-13,X360,Adventure,3.28,1.65,0.07,0.55,5.55,False
492,Assassin's Creed,Ubisoft,2007-11-13,PS3,Adventure,1.91,2.0,0.09,0.83,4.83,False
493,Assassin's Creed,Ubisoft,2007-11-13,PC,Adventure,0.01,0.83,0.0,0.08,0.92,False
494,Mario Kart DS,Nintendo,2005-11-14,DS,Racing,9.81,7.57,4.13,1.92,23.42,False
497,Terraria,Re-Logic,2011-05-16,X360,Action,0.35,0.31,0.0,0.06,0.72,False
498,Terraria,Re-Logic,2011-05-16,PS3,Action,0.07,0.26,0.09,0.07,0.49,False
499,Terraria,Re-Logic,2011-05-16,PC,Action,0.0,0.13,0.0,0.02,0.15,False
500,Terraria,Re-Logic,2011-05-16,PSV,Action,0.0,0.01,0.09,0.0,0.11,False
501,Terraria,Re-Logic,2011-05-16,3DS,Action,0.0,0.03,0.04,0.0,0.08,False
502,Terraria,Re-Logic,2011-05-16,PS4,Action,0.0,0.05,0.01,0.01,0.06,False
503,Terraria,Re-Logic,2011-05-16,XOne,Action,0.0,0.04,0.0,0.0,0.04,False
504,Terraria,Re-Logic,2011-05-16,WiiU,Action,0.0,0.02,0.0,0.0,0.03,False
518,Final Fantasy,Square,1987-12-18,NES,Role-Playing,0.32,0.0,0.52,0.0,0.84,False
519,Final Fantasy,Square,1987-12-18,WS,Role-Playing,0.0,0.0,0.51,0.0,0.51,False
520,Wii Fit,Nintendo,2008-05-21,Wii,Sports,8.94,8.03,3.6,2.15,22.72,False
521,Luigi's Mansion,Nintendo,2001-11-18,GC,Action,2.38,0.67,0.46,0.1,3.6,False
523,Tomb Raider,Eidos Interactive,1996-11-14,PS,Action,2.29,1.97,0.13,0.24,4.63,False
524,Tomb Raider,Eidos Interactive,1996-11-14,PC,Action,0.96,0.07,0.0,0.0,1.03,False
525,Resident Evil,Capcom,1996-03-30,PS,Action,2.05,1.16,1.11,0.73,5.05,False
526,Resident Evil,Capcom,1996-03-30,SAT,Action,0.0,0.0,0.17,0.0,0.17,False
527,Resident Evil,Capcom,1996-03-30,PS3,Action,0.0,0.0,0.12,0.0,0.12,False
529,NBA 2K,2K Games,1999-11-10,DC,Sports,0.0,0.0,0.05,0.0,0.05,False
530,The Legend of Zelda,Nintendo,1987-07-14,NES,Action,3.74,0.93,1.69,0.14,6.51,False
533,Sonic the Hedgehog,Sega,1991-06-23,GEN,Platform,3.03,0.91,0.26,0.13,4.34,False
534,Sonic the Hedgehog,Sega,1991-06-23,PS3,Platform,0.41,0.07,0.04,0.66,1.18,False
535,Sonic the Hedgehog,Sega,1991-06-23,X360,Platform,0.44,0.49,0.0,0.11,1.05,False
536,Sonic the Hedgehog,Sega,1991-06-23,PS3,Platform,0.0,0.48,0.0,0.0,0.48,False
537,Monster Hunter,Capcom,2004-09-21,PS2,Role-Playing,0.11,0.08,0.28,0.03,0.5,True
538,Gran Turismo,Sony Interactive Entertainment,1998-05-12,PS,Racing,4.02,3.87,2.54,0.52,10.95,False
540,Wii Sports,Nintendo,2006-11-19,Wii,Sports,41.49,29.02,3.77,8.46,82.74,False
543,Borderlands,2K Games,2009-10-20,X360,Shooter,2.39,0.73,0.03,0.29,3.44,False
544,Borderlands,2K Games,2009-10-20,PS3,Shooter,1.2,0.62,0.0,0.29,2.11,False
545,Borderlands,2K Games,2009-10-20,PC,Shooter,0.01,0.14,0.0,0.04,0.18,False
546,Animal Crossing,Nintendo,2002-09-16,GC,Simulation,1.92,0.16,0.99,0.09,3.15,False
548,Worms,Team17,1995-10-31,PS3,Strategy,0.0,0.02,0.0,0.01,0.03,False
549,Worms,Team17,1995-10-31,X360,Strategy,0.0,0.02,0.0,0.0,0.02,False
550,Mortal Kombat,Warner Bros. Interactive Entertainment,1992-10-08,PS3,Fighting,1.98,0.55,0.0,0.32,2.85,False
551,Mortal Kombat,Warner Bros. Interactive Entertainment,1992-10-08,GEN,Fighting,1.95,0.63,0.0,0.09,2.67,False
552,Mortal Kombat,Warner Bros. Interactive Entertainment,1992-10-08,X360,Fighting,1.63,0.33,0.0,0.15,2.11,False
553,Mortal Kombat,Warner Bros. Interactive Entertainment,1992-10-08,PSV,Fighting,0.47,0.18,0.0,0.12,0.76,False
554,Mortal Kombat,Warner Bros. Interactive Entertainment,1992-10-08,PC,Fighting,0.01,0.0,0.0,0.0,0.01,False
555,Super Smash Bros.,Nintendo,1999-04-26,N64,Fighting,2.95,0.6,1.97,0.04,5.55,False
556,Mario Party,Nintendo,1999-02-01,N64,Misc,1.25,0.53,0.87,0.05,2.7,False
557,Just Dance,Ubisoft,2009-11-17,Wii,Misc,3.51,3.03,0.0,0.73,7.27,False
562,God of War,Sony Interactive Entertainment,2005-03-22,PS2,Action,2.71,1.29,0.02,0.43,4.45,True
568,Counter-Strike,Valve,2000-11-09,XB,Shooter,0.85,0.23,0.0,0.04,1.11,False
569,Donkey Kong,Nintendo,1981-07-31,GB,Platform,1.57,0.62,0.55,0.34,3.07,False
570,Donkey Kong,Nintendo,1981-07-31,2600,Platform,1.36,0.08,0.0,0.02,1.46,False
571,Donkey Kong,Nintendo,1981-07-31,NES,Platform,0.23,0.05,0.84,0.01,1.13,False
574,The Elder Scrolls Online,Bethesda Softworks,2014-04-04,PS4,Role-Playing,0.66,0.78,0.0,0.28,1.72,False
575,The Elder Scrolls Online,Bethesda Softworks,2014-04-04,XOne,Role-Playing,0.77,0.38,0.0,0.12,1.27,False
576,The Elder Scrolls Online,Bethesda Softworks,2014-04-04,PC,Role-Playing,0.32,0.48,0.0,0.09,0.9,False
577,Theme Park,Bullfrog Productions,1994-06-01,PS,Simulation,0.24,0.16,0.13,0.04,0.57,False
578,Theme Park,Bullfrog Productions,1994-06-01,SAT,Simulation,0.0,0.0,0.08,0.0,0.08,False
579,Theme Park,Bullfrog Productions,1994-06-01,DS,Simulation,0.0,0.03,0.03,0.0,0.07,False
580,The Witcher,CD Projekt,2007-10-30,PC,Role-Playing,0.0,0.05,0.0,0.01,0.06,False
585,Brain Age 2: More Training in Minutes a Day,Nintendo,2007-08-20,DS,Puzzle,3.44,5.36,5.32,1.18,15.3,False
591,Diablo,Blizzard Entertainment,1997-01-03,PC,Role-Playing,0.01,1.58,0.0,0.0,1.59,False
592,Diablo,Blizzard Entertainment,1997-01-03,PS,Role-Playing,0.29,0.19,0.07,0.04,0.58,False
598,Pokémon Yellow: Special Pikachu Edition,Nintendo,1999-10-19,GB,Role-Playing,5.89,5.04,3.12,0.59,14.64,False
602,Grand Theft Auto III,Rockstar Games,2001-10-22,PS2,Action,6.99,4.51,0.3,1.3,13.1,True
603,Grand Theft Auto III,Rockstar Games,2001-10-22,PC,Action,0.0,0.01,0.0,0.0,0.01,False
604,Halo 3,Microsoft Game Studios,2007-09-25,X360,Shooter,7.97,2.83,0.13,1.21,12.14,False
609,Dead Island,Deep Silver,2011-09-06,X360,Action,1.48,0.71,0.0,0.2,2.39,False
610,Dead Island,Deep Silver,2011-09-06,PS3,Action,1.08,0.75,0.15,0.31,2.29,False
611,Dead Island,Deep Silver,2011-09-06,PC,Action,0.12,0.07,0.0,0.03,0.22,False
612,Mafia,2K Games,2002-08-29,PS2,Action,0.34,0.27,0.0,0.09,0.7,True
613,Mafia,2K Games,2002-08-29,XB,Action,0.17,0.05,0.0,0.01,0.23,False
614,Mafia,2K Games,2002-08-29,PC,Action,0.0,0.04,0.0,0.01,0.05,False
616,Star Wars Battlefront (2015),Electronic Arts,2015-11-17,PS4,Shooter,2.93,3.29,0.22,1.23,7.67,False
617,Star Wars Battlefront (2015),Electronic Arts,2015-11-17,XOne,Shooter,1.94,1.22,0.02,0.31,3.49,False
618,Star Wars Battlefront (2015),Electronic Arts,2015-11-17,PC,Shooter,0.13,0.37,0.0,0.04,0.54,False
622,Call of Duty: Black Ops II,Activision,2012-11-13,PS3,Shooter,4.99,5.88,0.65,2.52,14.03,False
623,Call of Duty: Black Ops II,Activision,2012-11-13,X360,Shooter,8.25,4.3,0.07,1.12,13.73,False
624,Call of Duty: Black Ops II,Activision,2012-11-13,PC,Shooter,0.63,0.69,0.0,0.21,1.53,False
625,Call of Duty: Black Ops II,Activision,2012-11-13,WiiU,Shooter,0.21,0.18,0.0,0.03,0.43,False
630,Fire Emblem,Nintendo,2003-11-03,GBA,Strategy,0.49,0.18,0.29,0.01,0.97,False
634,Guild Wars,NCSoft,2005-04-26,PC,Role-Playing,0.02,0.0,0.0,0.0,0.03,False
635,Resident Evil 5,Capcom,2009-03-13,PS3,Action,1.96,1.43,1.08,0.65,5.11,False
636,Resident Evil 5,Capcom,2009-03-13,X360,Action,2.11,0.94,0.12,0.34,3.51,False
637,Resident Evil 5,Capcom,2009-03-13,PC,Action,0.01,0.04,0.0,0.01,0.07,False
638,New Super Mario Bros. 2,Nintendo,2012-08-19,3DS,Platform,3.66,3.07,2.47,0.63,9.82,False
645,Paper Mario,Nintendo,2001-02-05,N64,Role-Playing,0.58,0.18,0.59,0.02,1.38,False
646,Super Smash Bros. Brawl,Nintendo,2008-03-09,Wii,Fighting,6.75,2.61,2.66,1.02,13.04,False
648,Rock Band,MTV Games,2007-11-20,X360,Misc,1.93,0.34,0.0,0.21,2.48,False
649,Rock Band,MTV Games,2007-11-20,Wii,Misc,1.35,0.56,0.0,0.2,2.11,False
650,Rock Band,MTV Games,2007-11-20,PS3,Misc,0.99,0.41,0.0,0.22,1.62,False
651,Rock Band,MTV Games,2007-11-20,PS2,Misc,0.71,0.06,0.0,0.35,1.11,True
652,Grand Theft Auto III,Rockstar Games,2001-10-23,PS2,Action,6.99,4.51,0.3,1.3,13.1,True
653,Grand Theft Auto III,Rockstar Games,2001-10-23,PC,Action,0.0,0.01,0.0,0.0,0.01,False
654,Portal 2,Valve,2011-04-19,X360,Shooter,1.41,0.51,0.01,0.17,2.1,False
655,Portal 2,Valve,2011-04-19,PS3,Shooter,0.83,0.63,0.02,0.25,1.74,False
656,Portal 2,Valve,2011-04-19,PC,Shooter,0.33,0.32,0.0,0.11,0.76,False
657,Animal Crossing: New Leaf,Nintendo,2013-06-09,3DS,Simulation,2.01,2.32,4.36,0.41,9.09,False
659,Minecraft,Microsoft Studios,2013-06-04,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
660,Minecraft,Microsoft Studios,2013-06-04,PS3,Misc,1.97,2.51,0.0,0.94,5.42,False
661,Minecraft,Microsoft Studios,2013-06-04,PS4,Misc,1.38,1.87,0.12,0.65,4.02,False
662,Minecraft,Microsoft Studios,2013-06-04,XOne,Misc,1.43,0.76,0.0,0.22,2.41,False
663,Minecraft,Microsoft Studios,2013-06-04,PSV,Misc,0.28,0.79,0.87,0.32,2.25,False
664,Minecraft,Microsoft Studios,2013-06-04,WiiU,Misc,0.18,0.09,0.14,0.03,0.43,False
665,Scribblenauts,Warner Bros. Interactive Entertainment,2009-09-15,DS,Puzzle,1.71,0.32,0.02,0.18,2.22,False
667,Super Mario 3D Land,Nintendo,2011-11-13,3DS,Platform,4.89,2.99,2.13,0.78,10.79,False
668,Super Mario Galaxy,Nintendo,2007-11-12,Wii,Platform,6.16,3.4,1.2,0.76,11.52,False
670,Tekken,Namco,1994-12-11,PS,Fighting,0.95,1.3,0.77,0.22,3.24,False
672,Far Cry,Ubisoft,2004-03-23,PC,Shooter,0.0,0.04,0.0,0.01,0.05,False
676,Crash Bandicoot,Sony Interactive Entertainment,1996-09-09,PS,Platform,3.23,2.35,0.94,0.3,6.82,False
682,Terraria,505 Games,2011-05-16,X360,Action,0.35,0.31,0.0,0.06,0.72,False
683,Terraria,505 Games,2011-05-16,PS3,Action,0.07,0.26,0.09,0.07,0.49,False
684,Terraria,505 Games,2011-05-16,PC,Action,0.0,0.13,0.0,0.02,0.15,False
685,Terraria,505 Games,2011-05-16,PSV,Action,0.0,0.01,0.09,0.0,0.11,False
686,Terraria,505 Games,2011-05-16,3DS,Action,0.0,0.03,0.04,0.0,0.08,False
687,Terraria,505 Games,2011-05-16,PS4,Action,0.0,0.05,0.01,0.01,0.06,False
688,Terraria,505 Games,2011-05-16,XOne,Action,0.0,0.04,0.0,0.0,0.04,False
689,Terraria,505 Games,2011-05-16,WiiU,Action,0.0,0.02,0.0,0.0,0.03,False
700,Star Wars: Battlefront,LucasArts,2004-09-21,PS2,Shooter,1.93,1.22,0.03,0.44,3.61,True
701,Star Wars: Battlefront,LucasArts,2004-09-21,XB,Shooter,1.24,0.45,0.0,0.07,1.75,False
702,Star Wars: Battlefront,LucasArts,2004-09-21,PC,Shooter,0.06,0.12,0.0,0.02,0.2,False
706,BioShock,2K Games,2007-08-21,X360,Shooter,1.65,0.86,0.05,0.28,2.83,False
707,BioShock,2K Games,2007-08-21,PS3,Shooter,0.75,0.49,0.01,0.21,1.45,False
708,BioShock,2K Games,2007-08-21,PC,Shooter,0.01,0.39,0.0,0.02,0.41,False
709,Gears of War,Microsoft Game Studios,2006-11-07,X360,Shooter,3.54,1.9,0.07,0.6,6.11,False
710,Gears of War,Microsoft Game Studios,2006-11-07,PC,Shooter,0.0,0.01,0.0,0.0,0.02,False
711,Spider-Man,Parker Brothers,1982-01-01,PS,Action,1.7,1.25,0.02,0.16,3.13,False
712,Spider-Man,Parker Brothers,1982-01-01,2600,Action,0.87,0.05,0.0,0.01,0.93,False
713,Spider-Man,Parker Brothers,1982-01-01,N64,Action,0.43,0.09,0.0,0.01,0.53,False
715,Super Mario Bros.,Nintendo,1985-10-18,NES,Platform,29.08,3.58,6.81,0.77,40.24,False
716,Super Mario Bros.,Nintendo,1985-10-18,GB,Platform,3.4,1.3,0.15,0.22,5.07,False
718,Guitar Hero,Activision,2005-11-08,PS2,Misc,1.67,0.61,0.03,0.07,2.38,True
719,The Witcher 3: Wild Hunt,Warner Bros. Interactive Entertainment,2015-05-18,PS4,Role-Playing,0.96,2.0,0.21,0.56,3.73,False
720,The Witcher 3: Wild Hunt,Warner Bros. Interactive Entertainment,2015-05-18,XOne,Role-Playing,0.66,0.47,0.0,0.11,1.24,False
721,The Witcher 3: Wild Hunt,Warner Bros. Interactive Entertainment,2015-05-18,PC,Role-Playing,0.2,0.42,0.0,0.05,0.67,False
722,Medal of Honor,Electronic Arts,1999-10-31,PS3,Shooter,1.28,1.05,0.07,0.43,2.83,False
723,Medal of Honor,Electronic Arts,1999-10-31,PS,Shooter,1.44,1.09,0.0,0.14,2.67,False
724,Medal of Honor,Electronic Arts,1999-10-31,X360,Shooter,1.55,0.81,0.04,0.21,2.62,False
725,Medal of Honor,Electronic Arts,1999-10-31,PC,Shooter,0.2,0.23,0.0,0.07,0.49,False
726,Mega Man,Capcom,1987-12-17,NES,Platform,0.45,0.08,0.27,0.01,0.81,False
727,Mario Kart Wii,Nintendo,2008-04-27,Wii,Racing,15.85,12.88,3.79,3.31,35.82,False
728,The Last of Us,Sony Interactive Entertainment,2013-06-14,PS3,Action,2.41,2.28,0.28,1.01,5.99,False
729,The Last of Us,Sony Interactive Entertainment,2013-06-14,PS4,Action,1.78,1.87,0.07,0.82,4.55,False
731,Kingdom Hearts,Square Enix,2002-09-17,PS2,Role-Playing,3.64,1.2,1.49,0.07,6.4,True
732,Kingdom Hearts,Square Enix,2002-09-17,PS3,Role-Playing,0.9,0.37,0.25,0.24,1.75,False
733,Tom Clancy's Rainbow Six,Ubisoft,1998-08-21,PS,Shooter,0.93,0.63,0.0,0.08,1.64,False
734,Tom Clancy's Rainbow Six,Ubisoft,1998-08-21,N64,Shooter,0.48,0.15,0.0,0.01,0.64,False
738,Tom Clancy's Ghost Recon,Ubisoft,2001-11-13,PS2,Shooter,1.42,0.4,0.0,0.12,1.94,True
739,Tom Clancy's Ghost Recon,Ubisoft,2001-11-13,XB,Shooter,1.23,0.46,0.0,0.07,1.76,False
740,Tom Clancy's Ghost Recon,Ubisoft,2001-11-13,GC,Shooter,0.11,0.03,0.0,0.0,0.15,False
741,Tom Clancy's Ghost Recon,Ubisoft,2001-11-13,Wii,Shooter,0.11,0.01,0.0,0.01,0.14,False
742,Dark Souls,Bandai Namco Entertainment,2011-10-04,PS3,Role-Playing,0.75,0.54,0.54,0.23,2.07,False
743,Dark Souls,Bandai Namco Entertainment,2011-10-04,X360,Role-Playing,0.64,0.28,0.0,0.08,1.0,False
744,Dark Souls,Bandai Namco Entertainment,2011-10-04,PC,Role-Playing,0.0,0.06,0.0,0.01,0.07,False
746,Minecraft,Mojang,2010-05-10,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
747,Minecraft,Mojang,2010-05-10,PS3,Misc,1.97,2.51,0.0,0.94,5.42,False
748,Minecraft,Mojang,2010-05-10,PS4,Misc,1.38,1.87,0.12,0.65,4.02,False
749,Minecraft,Mojang,2010-05-10,XOne,Misc,1.43,0.76,0.0,0.22,2.41,False
750,Minecraft,Mojang,2010-05-10,PSV,Misc,0.28,0.79,0.87,0.32,2.25,False
751,Minecraft,Mojang,2010-05-10,WiiU,Misc,0.18,0.09,0.14,0.03,0.43,False
752,Wii Sports Resort,Nintendo,2009-07-26,Wii,Sports,15.75,11.01,3.28,2.96,33.0,False
755,Saints Row,THQ,2006-08-29,X360,Action,1.17,0.78,0.02,0.22,2.19,False
762,Tom Clancy's Splinter Cell,Ubisoft,2002-11-17,XB,Action,1.85,1.04,0.0,0.13,3.02,False
763,Tom Clancy's Splinter Cell,Ubisoft,2002-11-17,PS2,Action,1.15,1.11,0.0,0.4,2.65,True
764,Tom Clancy's Splinter Cell,Ubisoft,2002-11-17,GC,Action,0.18,0.05,0.0,0.01,0.23,False
765,Tom Clancy's Splinter Cell,Ubisoft,2002-11-17,GBA,Action,0.07,0.03,0.0,0.0,0.1,False
767,Mario Party 8,Nintendo,2007-05-29,Wii,Misc,3.81,2.3,1.58,0.73,8.42,False
770,Super Mario Kart,Nintendo,1992-09-01,SNES,Racing,3.54,1.24,3.81,0.18,8.76,False
776,Naruto Shippuden: Ultimate Ninja Storm 4,Bandai Namco Entertainment,2016-02-09,PS4,Fighting,0.39,0.41,0.1,0.16,1.06,False
777,Naruto Shippuden: Ultimate Ninja Storm 4,Bandai Namco Entertainment,2016-02-09,XOne,Fighting,0.19,0.06,0.0,0.03,0.28,False
778,The Legend of Zelda: Twilight Princess,Nintendo,2006-12-11,Wii,Action,3.83,2.19,0.6,0.7,7.31,False
779,The Legend of Zelda: Twilight Princess,Nintendo,2006-12-11,GC,Action,1.15,0.36,0.04,0.04,1.59,False
781,Final Fantasy VIII,Square EA,1999-09-07,PS,Role-Playing,2.28,1.72,3.63,0.23,7.86,False
782,Final Fantasy X,Square,2001-12-17,PS2,Role-Playing,2.91,2.07,2.73,0.33,8.05,True
785,NBA 2K17,2K Sports,2016-09-20,PS4,Sports,0.83,0.14,0.0,0.22,1.19,False
786,NBA 2K17,2K Sports,2016-09-20,XOne,Sports,0.54,0.04,0.0,0.07,0.64,False
787,NBA 2K17,2K Sports,2016-09-20,X360,Sports,0.04,0.0,0.0,0.01,0.05,False
