,title,publisher,release_date,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Released on PS2
4164,F1 2009,Codemasters,2009-12-17,Wii,Racing,0.15,0.63,0.0,0.11,0.89,False
4165,ESPN NHL 2K5,Sega,2004-08-30,PS2,Sports,0.43,0.33,0.0,0.11,0.88,True
4166,Metal Gear Ac!d,Konami,2005-03-22,PSP,Strategy,0.32,0.26,0.12,0.17,0.88,False
4167,Crimson Skies: High Road to Revenge,Microsoft Game Studios,2003-10-21,XB,Simulation,0.65,0.19,0.0,0.03,0.87,False
4168,Crimson Skies: High Road to Revenge,Microsoft Game Studios,2007-12-04,XB,Simulation,0.65,0.19,0.0,0.03,0.87,False
4169,Spec Ops: Ranger Elite,Take-Two Interactive,2001-04-29,PS,Shooter,0.49,0.33,0.0,0.06,0.87,False
4171,Peppa Pig: The Game,Pinnacle,2008-11-28,DS,Misc,0.0,0.82,0.0,0.06,0.88,False
4172,Peppa Pig: The Game,Pinnacle,2009-12-04,DS,Misc,0.0,0.82,0.0,0.06,0.88,False
4173,Derby Stallion II,ASCII Entertainment,1994-02-18,SNES,Sports,0.0,0.0,0.87,0.0,0.87,False
4174,Tom Clancy's Ghost Recon: Island Thunder,Ubisoft,2003-08-06,XB,Shooter,0.61,0.24,0.0,0.03,0.87,False
4175,Tom Clancy's Ghost Recon: Island Thunder,Ubisoft,2002-09-25,XB,Shooter,0.61,0.24,0.0,0.03,0.87,False
4176,Need for Speed: V-Rally,Electronic Arts,1997-09-30,PS,Racing,0.43,0.29,0.09,0.06,0.87,False
4177,Kingdom Hearts Re: Chain of Memories,Square Enix,2008-12-02,PS2,Role-Playing,0.73,0.03,0.0,0.12,0.87,True
4179,Tony Hawk's Project 8,Activision,2006-11-07,PS2,Sports,0.72,0.03,0.0,0.12,0.87,True
4180,Tony Hawk's Project 8,Activision,2006-11-17,PS2,Sports,0.72,0.03,0.0,0.12,0.87,True
4181,Tony Hawk's Project 8,Activision,2006-11-21,PS2,Sports,0.72,0.03,0.0,0.12,0.87,True
4182,NHL 2000,EA Sports,1999-09-30,PS,Sports,0.48,0.33,0.0,0.06,0.87,False
4183,NHL 2000,EA Sports,1999-08-31,PS,Sports,0.48,0.33,0.0,0.06,0.87,False
4184,NHL 2000,EA Sports,2000-02-01,PS,Sports,0.48,0.33,0.0,0.06,0.87,False
4185,Cooking Mama: World Kitchen,Majesco,2008-11-18,Wii,Simulation,0.51,0.28,0.01,0.08,0.88,False
4186,Fight Night Round 2,EA Sports,2005-02-28,PS2,Fighting,0.72,0.03,0.0,0.12,0.87,True
4187,Triple Play 2002,EA Sports,2002-03-11,PS2,Sports,0.43,0.33,0.0,0.11,0.87,True
4188,Triple Play 2002,EA Sports,2002-03-18,PS2,Sports,0.43,0.33,0.0,0.11,0.87,True
4189,Vagrant Story,Square EA,2000-05-15,PS,Role-Playing,0.3,0.2,0.3,0.06,0.87,False
4191,Wizards of Waverly Place,Disney Interactive Studios,2009-08-25,DS,Misc,0.59,0.2,0.0,0.08,0.87,False
4192,Enduro,Activision,1983-01-01,2600,Misc,0.81,0.05,0.0,0.01,0.87,False
4193,Endless Ocean: Blue World,Nintendo,2010-02-22,Wii,Simulation,0.47,0.22,0.12,0.07,0.88,False
4195,Wii Fit U,Nintendo,2014-01-10,WiiU,Sports,0.39,0.24,0.21,0.06,0.89,False
4196,Beijing 2008,Sega,2008-07-08,PS3,Sports,0.14,0.54,0.01,0.18,0.87,False
4197,Beijing 2008,Sega,2008-08-04,PS3,Sports,0.14,0.54,0.01,0.18,0.87,False
4198,Rocky,Ubisoft,2002-11-18,PS2,Fighting,0.42,0.33,0.0,0.11,0.86,True
4199,Rocky,Ubisoft,2002-11-17,PS2,Fighting,0.42,0.33,0.0,0.11,0.86,True
4200,Rocky,Sega,1987-01-01,PS2,Fighting,0.42,0.33,0.0,0.11,0.86,True
4201,Ford Racing,Empire Interactive,2001-03-06,PS,Racing,0.48,0.33,0.0,0.06,0.86,False
4202,Ford Racing,Empire Interactive,2000-09-07,PS,Racing,0.48,0.33,0.0,0.06,0.86,False
4204,Rise of Nations,Microsoft Game Studios,2003-05-20,PC,Strategy,0.01,0.02,0.0,0.01,0.04,False
4205,Plants vs. Zombies: Garden Warfare 2,Electronic Arts,2016-02-23,PS4,Shooter,0.17,0.21,0.0,0.07,0.45,False
4206,Madden Football 64,EA Sports,1997-10-31,N64,Sports,0.81,0.04,0.0,0.01,0.86,False
4208,Gold's Gym: Dance Workout,Ubisoft,2010-08-17,Wii,Sports,0.71,0.11,0.0,0.06,0.87,False
4209,Dynasty Warriors 4: Xtreme Legends,KOEI,2003-11-04,PS2,Action,0.17,0.13,0.51,0.04,0.86,True
4210,Pictionary,THQ,2010-11-14,Wii,Puzzle,0.61,0.19,0.0,0.07,0.87,False
4211,Pictionary,THQ,2010-11-21,Wii,Puzzle,0.61,0.19,0.0,0.07,0.87,False
4212,Pictionary,Hasbro Interactive,1997-01-01,Wii,Puzzle,0.61,0.19,0.0,0.07,0.87,False
4213,Pictionary,LJN,1990-07-01,Wii,Puzzle,0.61,0.19,0.0,0.07,0.87,False
4214,Army Men: Air Attack,3DO,1999-11-02,PS,Action,0.47,0.32,0.0,0.06,0.85,False
4215,Army Men: Air Attack,3DO,2001-06-22,PS,Action,0.47,0.32,0.0,0.06,0.85,False
4216,NBA 2K8,2K Sports,2007-10-02,X360,Sports,0.79,0.0,0.0,0.07,0.85,False
4217,Ninja Gaiden Sigma 2,Tecmo Koei,2009-09-29,PS3,Action,0.52,0.16,0.08,0.1,0.86,False
4218,Ninja Gaiden Sigma 2,Tecmo Koei,2013-02-26,PS3,Action,0.52,0.16,0.08,0.1,0.86,False
4219,Street Fighter Alpha 2,Capcom,1996-09-30,PS,Fighting,0.14,0.09,0.57,0.06,0.85,False
4220,Street Fighter Alpha 2,Capcom,1996-12-19,PS,Fighting,0.14,0.09,0.57,0.06,0.85,False
4221,Street Fighter Alpha 2,Capcom,1997-11-01,PS,Fighting,0.14,0.09,0.57,0.06,0.85,False
4223,Street Fighter Alpha 2,Capcom,2009-12-07,PS,Fighting,0.14,0.09,0.57,0.06,0.85,False
4224,Street Fighter Alpha 2,Capcom,2014-05-22,PS,Fighting,0.14,0.09,0.57,0.06,0.85,False
4225,Disney Infinity 3.0,Disney Interactive Studios,2015-08-30,PS4,Action,0.21,0.36,0.0,0.11,0.68,False
4226,Dragon Ball Z: Burst Limit,Atari,2008-06-10,PS3,Fighting,0.22,0.34,0.18,0.12,0.86,False
4227,Castlevania III: Dracula's Curse,Konami,1990-10-01,NES,Platform,0.4,0.07,0.37,0.01,0.85,False
4228,Castlevania III: Dracula's Curse,Capcom,2009-01-12,NES,Platform,0.4,0.07,0.37,0.01,0.85,False
4229,Castlevania III: Dracula's Curse,Konami Digital Entertainment,2014-06-26,NES,Platform,0.4,0.07,0.37,0.01,0.85,False
4230,Rampage World Tour,Midway Games,1997-09-30,PS,Action,0.47,0.32,0.0,0.06,0.85,False
4231,Rampage World Tour,Midway Games,1998-03-30,PS,Action,0.47,0.32,0.0,0.06,0.85,False
4232,Rampage World Tour,Midway Games,1997-01-01,PS,Action,0.47,0.32,0.0,0.06,0.85,False
4233,Rampage World Tour,Sony Online Entertainment,2007-05-17,PS,Action,0.47,0.32,0.0,0.06,0.85,False
4234,Rampage World Tour,Midway Games,1998-12-10,PS,Action,0.47,0.32,0.0,0.06,0.85,False
4235,The Legendary Starfy,Nintendo,2009-06-08,DS,Platform,0.61,0.0,0.2,0.05,0.86,False
4236,Burnout Legends,Electronic Arts,2005-09-13,PSP,Racing,0.7,0.06,0.0,0.09,0.85,False
4237,Burnout Legends,Electronic Arts,2005-11-29,PSP,Racing,0.7,0.06,0.0,0.09,0.85,False
4238,Burnout Legends,Electronic Arts,2009-09-30,PSP,Racing,0.7,0.06,0.0,0.09,0.85,False
4240,Burnout 2: Point of Impact,Acclaim Entertainment,2002-09-30,PS2,Racing,0.42,0.32,0.0,0.11,0.85,True
4241,Burnout 2: Point of Impact,Acclaim Entertainment,2003-05-01,PS2,Racing,0.42,0.32,0.0,0.11,0.85,True
4242,Burnout 2: Point of Impact,Acclaim Entertainment,2003-04-09,PS2,Racing,0.42,0.32,0.0,0.11,0.85,True
4243,The House of the Dead: Overkill,Sega,2009-02-10,Wii,Shooter,0.46,0.31,0.02,0.09,0.87,False
4244,Street Fighter EX3,Capcom,2000-10-24,PS2,Fighting,0.32,0.25,0.2,0.08,0.85,True
4245,Xenoblade Chronicles X,Nintendo,2015-12-04,WiiU,Role-Playing,0.36,0.28,0.14,0.06,0.84,False
4246,Sid Meier's Civilization Revolution,2K Games,2008-07-08,X360,Strategy,0.58,0.17,0.0,0.07,0.83,False
4247,Sid Meier's Civilization Revolution,2K Games,2009-09-08,X360,Strategy,0.58,0.17,0.0,0.07,0.83,False
4250,Casper,Interplay,1996-09-17,PS,Adventure,0.46,0.31,0.0,0.05,0.83,False
4251,Casper,Microids,2002-10-15,PS,Adventure,0.46,0.31,0.0,0.05,0.83,False
4252,Casper,Natsume,1996-12-01,PS,Adventure,0.46,0.31,0.0,0.05,0.83,False
4253,Casper,Interplay,1996-01-01,PS,Adventure,0.46,0.31,0.0,0.05,0.83,False
4254,Casper,Interplay,1996-09-30,PS,Adventure,0.46,0.31,0.0,0.05,0.83,False
4255,Casper,Natsume,1996-11-01,PS,Adventure,0.46,0.31,0.0,0.05,0.83,False
4256,Harvest Moon: Tree of Tranquility,Natsume,2008-09-30,Wii,Simulation,0.69,0.03,0.06,0.06,0.84,False
4257,Tony Hawk's Underground 2 Remix,Activision,2005-03-15,PSP,Sports,0.46,0.21,0.0,0.15,0.82,False
4258,Karaoke Revolution Glee,Konami,2010-11-09,Wii,Misc,0.52,0.25,0.0,0.07,0.85,False
4259,I Spy: Fun House,Scholastic Inc.,2007-08-29,DS,Puzzle,0.77,0.0,0.0,0.06,0.83,False
4260,The Price is Right,Ubisoft,2008-09-09,Wii,Misc,0.77,0.0,0.0,0.06,0.83,False
4261,The Price is Right,Ubisoft,2008-09-22,Wii,Misc,0.77,0.0,0.0,0.06,0.83,False
4262,The Price is Right,Ludia,2010-04-09,Wii,Misc,0.77,0.0,0.0,0.06,0.83,False
4263,The Price is Right,Ludia,2010-05-18,Wii,Misc,0.77,0.0,0.0,0.06,0.83,False
4264,Clu Clu Land,Nintendo,1985-10-18,NES,Puzzle,0.42,0.1,0.28,0.02,0.82,False
4265,Clu Clu Land,Nintendo,2008-09-01,NES,Puzzle,0.42,0.1,0.28,0.02,0.82,False
4266,Dungeon Siege III,Square Enix,2011-06-21,PS3,Role-Playing,0.17,0.14,0.03,0.06,0.39,False
4267,Killer Instinct Gold,Nintendo,1996-11-25,N64,Fighting,0.61,0.19,0.0,0.01,0.82,False
4268,Amped: Freestyle Snowboarding,Microsoft,2001-11-19,XB,Sports,0.69,0.11,0.0,0.02,0.82,False
4272,Custer's Revenge,Mystique,1982-01-01,2600,Action,0.76,0.05,0.0,0.01,0.82,False
4273,Rocket Power: Beach Bandits,THQ,2002-09-20,PS2,Platform,0.4,0.31,0.0,0.1,0.82,True
4274,Rocket Power: Beach Bandits,THQ,2002-10-19,PS2,Platform,0.4,0.31,0.0,0.1,0.82,True
4275,Rocket Power: Beach Bandits,THQ,2002-09-24,PS2,Platform,0.4,0.31,0.0,0.1,0.82,True
4276,Petz Dogz Fashion,Ubisoft,2008-06-17,DS,Simulation,0.46,0.3,0.0,0.09,0.84,False
4277,ATV Quad Power Racing 2,Acclaim Entertainment,2003-01-27,PS2,Racing,0.41,0.32,0.0,0.11,0.84,True
4278,ATV Quad Power Racing 2,Acclaim Entertainment,2003-01-21,PS2,Racing,0.41,0.32,0.0,0.11,0.84,True
4279,ATV Quad Power Racing 2,Acclaim Entertainment,2003-01-22,PS2,Racing,0.41,0.32,0.0,0.11,0.84,True
4282,ZombiU,Ubisoft,2012-11-18,WiiU,Action,0.53,0.36,0.05,0.08,1.02,False
4283,Rocket Power: Team Rocket Rescue,THQ,2001-09-04,PS,Sports,0.47,0.32,0.0,0.05,0.84,False
4284,Madden NFL 09 All-Play,EA Sports,2008-08-12,Wii,Sports,0.78,0.01,0.0,0.07,0.85,False
4285,Pro Evolution Soccer 2016,Konami Digital Entertainment,2015-09-15,PS4,Sports,0.13,0.42,0.13,0.1,0.78,False
4286,Big Mutha Truckers,THQ,2003-06-16,PS2,Racing,0.41,0.32,0.0,0.11,0.84,True
4287,Big Mutha Truckers,THQ,2003-06-20,PS2,Racing,0.41,0.32,0.0,0.11,0.84,True
4288,Big Mutha Truckers,THQ,2003-08-16,PS2,Racing,0.41,0.32,0.0,0.11,0.84,True
4289,Big Mutha Truckers,DSI Games,2005-11-09,PS2,Racing,0.41,0.32,0.0,0.11,0.84,True
4290,Big Mutha Truckers,DSI Games,2005-10-19,PS2,Racing,0.41,0.32,0.0,0.11,0.84,True
4291,Big Mutha Truckers,THQ,2003-06-27,PS2,Racing,0.41,0.32,0.0,0.11,0.84,True
4292,Harry Potter and the Order of the Phoenix,Electronic Arts,2007-06-25,DS,Action,0.28,0.47,0.0,0.1,0.85,False
4293,Harry Potter and the Order of the Phoenix,Electronic Arts,2007-07-10,DS,Action,0.28,0.47,0.0,0.1,0.85,False
4294,Harry Potter and the Order of the Phoenix,Electronic Arts,2010-07-30,DS,Action,0.28,0.47,0.0,0.1,0.85,False
4296,Rogue Galaxy,Sony Interactive Entertainment,2016-05-25,PS2,Role-Playing,0.24,0.16,0.39,0.05,0.84,True
4297,EA Sports Active NFL Training Camp,EA Sports,2010-11-16,Wii,Sports,0.77,0.0,0.0,0.05,0.81,False
4298,MLB 13: The Show,Sony Computer Entertainment America,2013-03-05,PS3,Sports,0.66,0.0,0.0,0.05,0.71,False
4299,Ready 2 Rumble Boxing: Round 2,Midway Games,2000-10-23,PS2,Fighting,0.4,0.31,0.0,0.1,0.81,True
4300,Ready 2 Rumble Boxing: Round 2,Midway Games,2000-11-09,PS2,Fighting,0.4,0.31,0.0,0.1,0.81,True
4301,Ready 2 Rumble Boxing: Round 2,Midway Games,2000-11-13,PS2,Fighting,0.4,0.31,0.0,0.1,0.81,True
4302,Ready 2 Rumble Boxing: Round 2,Midway Games,2001-05-30,PS2,Fighting,0.4,0.31,0.0,0.1,0.81,True
4303,Kamaitachi no Yoru,ChunSoft,1994-11-25,SNES,Adventure,0.0,0.0,0.81,0.0,0.81,False
4304,Kamaitachi no Yoru,ChunSoft,2007-02-13,SNES,Adventure,0.0,0.0,0.81,0.0,0.81,False
4305,ESPN College Hoops 2K5,Sega,2004-11-17,PS2,Sports,0.41,0.32,0.0,0.11,0.84,True
4306,Worldwide Soccer Manager 2008,Sega,2007-10-23,PC,Sports,0.0,1.12,0.0,0.0,1.12,False
4307,Imagine: Rock Star,Ubisoft,2008-06-17,DS,Simulation,0.4,0.33,0.0,0.09,0.82,False
4308,Blazing Angels: Squadrons of WWII,Ubisoft,2007-03-20,Wii,Simulation,0.74,0.04,0.0,0.06,0.85,False
4309,Blazing Angels: Squadrons of WWII,Ubisoft,2006-12-12,Wii,Simulation,0.74,0.04,0.0,0.06,0.85,False
4310,Blazing Angels: Squadrons of WWII,Ubisoft,2006-03-23,Wii,Simulation,0.74,0.04,0.0,0.06,0.85,False
4311,Blazing Angels: Squadrons of WWII,Ubisoft,2006-03-28,Wii,Simulation,0.74,0.04,0.0,0.06,0.85,False
4312,Metroid: Zero Mission,Nintendo,2004-02-09,GBA,Adventure,0.6,0.22,0.0,0.01,0.84,False
4313,Tales of Destiny II,Namco,2001-09-10,PS,Role-Playing,0.06,0.04,0.66,0.05,0.81,False
4314,Super Bomberman 2,Hudson Soft,1994-09-01,SNES,Puzzle,0.0,0.0,0.81,0.0,0.81,False
4315,NASCAR 2001,EA Sports,2000-09-19,PS,Racing,0.45,0.31,0.0,0.05,0.81,False
4316,NASCAR 2001,EA Sports,2000-11-06,PS,Racing,0.45,0.31,0.0,0.05,0.81,False
4317,Q*bert,Hasbro Interactive,1999-11-30,PS,Puzzle,0.46,0.32,0.0,0.05,0.84,False
4318,Q*bert,Parker Bros.,1983-01-01,PS,Puzzle,0.46,0.32,0.0,0.05,0.84,False
4319,Q*bert,Sony Online Entertainment,2007-02-22,PS,Puzzle,0.46,0.32,0.0,0.05,0.84,False
4320,Q*bert,Jaleco,1992-01-01,PS,Puzzle,0.46,0.32,0.0,0.05,0.84,False
4321,Q*bert,Ultra Games,1989-01-01,PS,Puzzle,0.46,0.32,0.0,0.05,0.84,False
4322,Q*bert,Hasbro Interactive,1999-11-14,PS,Puzzle,0.46,0.32,0.0,0.05,0.84,False
4323,Q*bert,Parker Brothers,1983-01-01,PS,Puzzle,0.46,0.32,0.0,0.05,0.84,False
4324,Q*bert,Parker Brothers,1983-09-06,PS,Puzzle,0.46,0.32,0.0,0.05,0.84,False
4325,DJ Hero 2,Activision,2010-10-19,X360,Misc,0.64,0.12,0.0,0.06,0.82,False
4326,The Legend of Zelda: Four Swords Adventures,Nintendo,2004-06-07,GC,Action,0.63,0.16,0.0,0.02,0.81,False
4327,Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,Konami,1999-07-22,PS,Sports,0.0,0.0,0.76,0.05,0.81,False
4328,Time Crisis 4,Namco Bandai,2007-11-20,PS3,Shooter,0.32,0.33,0.05,0.14,0.84,False
4329,Dynasty Warriors 2,KOEI,2000-10-25,PS2,Action,0.24,0.19,0.34,0.06,0.83,True
4330,Need for Speed: Nitro,Electronic Arts,2009-11-02,Wii,Racing,0.46,0.31,0.0,0.08,0.85,False
4331,Tiger Woods PGA Tour 11,EA Sports,2010-06-08,PS3,Sports,0.37,0.34,0.0,0.13,0.84,False
4332,Army Men: Sarge's Heroes,3DO,1999-09-30,N64,Action,0.68,0.12,0.0,0.01,0.81,False
4333,Army Men: Sarge's Heroes,3DO,2000-01-01,N64,Action,0.68,0.12,0.0,0.01,0.81,False
4334,Army Men: Sarge's Heroes,Midway Games,2000-10-30,N64,Action,0.68,0.12,0.0,0.01,0.81,False
4335,Army Men: Sarge's Heroes,3DO,2000-12-15,N64,Action,0.68,0.12,0.0,0.01,0.81,False
4336,Ben 10 Alien Force: Vilgax Attacks,D3 Publisher,2009-10-27,Wii,Action,0.25,0.15,0.0,0.04,0.44,False
4337,Ben 10 Alien Force: Vilgax Attacks,D3 Publisher,2009-10-26,Wii,Action,0.25,0.15,0.0,0.04,0.44,False
4338,Empire: Total War,Sega,2009-03-03,PC,Strategy,0.01,0.97,0.0,0.11,1.09,False
4339,Lizzie McGuire 2: Lizzie Diaries,Disney Interactive Studios,2004-10-18,GBA,Action,0.6,0.22,0.0,0.01,0.83,False
4340,FIFA Soccer World Championship,EA Sports,2000-05-25,PS2,Sports,0.27,0.21,0.28,0.07,0.83,True
4341,Brute Force,Microsoft Game Studios,2003-05-27,XB,Shooter,0.62,0.18,0.01,0.03,0.83,False
4342,Ben 10 Ultimate Alien: Cosmic Destruction,D3 Publisher,2010-10-05,DS,Platform,0.22,0.08,0.0,0.03,0.32,False
4343,Yu-Gi-Oh! Dark Duel Stories,Konami,2002-03-18,GB,Misc,0.0,0.0,0.83,0.0,0.83,False
4344,The Game of Life,Hasbro Interactive,1998-09-30,PS,Misc,0.46,0.31,0.0,0.05,0.83,False
4345,Dance Central 3,Microsoft,2012-10-16,X360,Misc,0.57,0.2,0.0,0.06,0.83,False
4346,Mega Man Legends,Capcom,1998-08-31,PS,Adventure,0.39,0.26,0.12,0.05,0.83,False
4347,Mega Man Legends,Capcom,2001-01-10,PS,Adventure,0.39,0.26,0.12,0.05,0.83,False
4350,Dragon Ball: Raging Blast 2,Namco Bandai,2010-11-02,PS3,Fighting,0.42,0.2,0.11,0.09,0.83,False
4351,Dragon Ball: Raging Blast 2,Bandai,2010-11-02,PS3,Fighting,0.42,0.2,0.11,0.09,0.83,False
4353,MLB SlugFest 20-03,Midway Games,2002-06-23,PS2,Sports,0.41,0.32,0.0,0.11,0.83,True
4354,MLB SlugFest 20-03,Midway Games,2002-08-26,PS2,Sports,0.41,0.32,0.0,0.11,0.83,True
4355,MLB SlugFest 20-03,Midway Games,2002-09-03,PS2,Sports,0.41,0.32,0.0,0.11,0.83,True
4356,Resident Evil 2: Dual Shock Edition,Capcom,1998-08-05,PS,Action,0.0,0.0,0.26,0.02,0.27,False
4357,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,Square Enix,2015-10-13,PS4,Action,0.16,0.13,0.37,0.06,0.71,False
4358,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,Square Enix,2015-02-26,PS4,Action,0.16,0.13,0.37,0.06,0.71,False
4359,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,Square Enix,2015-12-03,PS4,Action,0.16,0.13,0.37,0.06,0.71,False
4360,Disney's The Little Mermaid: Ariel's Undersea Adventure,Buena Vista,2006-10-02,DS,Action,0.73,0.03,0.0,0.06,0.81,False
4361,Battle of Giants: Dinosaurs,Ubisoft,2008-10-21,DS,Strategy,0.38,0.37,0.0,0.09,0.83,False
4363,Professor Layton and the Azran Legacy,Nintendo,2014-02-28,3DS,Puzzle,0.0,0.48,0.25,0.06,0.78,False
4364,EarthBound,Nintendo,1995-06-01,SNES,Role-Playing,0.0,0.0,0.81,0.0,0.81,False
4365,The Next Tetris,Atari,1999-05-31,PS,Puzzle,0.45,0.31,0.0,0.05,0.81,False
4366,The Next Tetris,Hasbro Interactive,1999-10-04,PS,Puzzle,0.45,0.31,0.0,0.05,0.81,False
4367,World Soccer Jikkyou Winning Eleven 3: World Cup France '98,Konami,1998-05-28,PS,Sports,0.0,0.0,0.75,0.05,0.81,False
4368,Final Fantasy XI: Wings of the Goddess,Square Enix,2007-11-20,PS2,Role-Playing,0.35,0.27,0.09,0.09,0.81,True
4369,Final Fantasy XI: Wings of the Goddess,Square Enix,2007-11-21,PS2,Role-Playing,0.35,0.27,0.09,0.09,0.81,True
4370,Golden Sun: Dark Dawn,Nintendo,2010-11-29,DS,Role-Playing,0.56,0.11,0.13,0.05,0.84,False
4371,Star Wars Rogue Squadron III: Rebel Strike,LucasArts,2003-10-15,GC,Simulation,0.62,0.16,0.0,0.02,0.8,False
4372,The 7th Guest,Virgin Interactive,1993-01-01,PC,Adventure,0.01,0.77,0.0,0.0,0.78,False
4373,Deca Sports 2,Hudson Soft,2009-09-29,Wii,Sports,0.33,0.34,0.09,0.07,0.82,False
4374,Final Fantasy Anthology,Square EA,1999-09-30,PS,Role-Playing,0.45,0.3,0.0,0.05,0.8,False
4375,Star Wars The Clone Wars: Republic Heroes,LucasArts,2009-10-06,Wii,Action,0.44,0.3,0.0,0.08,0.82,False
4376,Star Wars The Clone Wars: Republic Heroes,LucasArts,2009-11-04,Wii,Action,0.44,0.3,0.0,0.08,0.82,False
4377,Mario & Sonic at the Sochi 2014 Olympic Winter Games,Nintendo,2013-11-15,WiiU,Sports,0.39,0.22,0.13,0.06,0.8,False
4378,Personal Trainer: Walking,Nintendo,2009-05-26,DS,Sports,0.22,0.32,0.17,0.07,0.79,False
4379,Secret Agent Barbie: Royal Jewels Mission,VU Games,2002-10-08,GBA,Platform,0.56,0.21,0.0,0.01,0.78,False
4381,Tom Clancy's Splinter Cell: Double Agent,Ubisoft,2006-10-17,X360,Action,0.67,0.05,0.01,0.06,0.78,False
4382,Tom Clancy's Splinter Cell: Double Agent,Ubisoft,2007-03-30,X360,Action,0.67,0.05,0.01,0.06,0.78,False
4383,Tom Clancy's Splinter Cell: Double Agent,Ubisoft,2006-11-28,X360,Action,0.67,0.05,0.01,0.06,0.78,False
4384,Tom Clancy's Splinter Cell: Double Agent,Ubisoft,2006-10-26,X360,Action,0.67,0.05,0.01,0.06,0.78,False
4385,Tom Clancy's Splinter Cell: Double Agent,Ubisoft,2006-11-07,X360,Action,0.67,0.05,0.01,0.06,0.78,False
4386,Tom Clancy's Splinter Cell: Double Agent,Ubisoft,2006-10-24,X360,Action,0.67,0.05,0.01,0.06,0.78,False
4387,Star Wars The Clone Wars: Jedi Alliance,LucasArts,2008-11-11,DS,Action,0.62,0.11,0.0,0.07,0.79,False
4388,Marvel vs. Capcom: Clash of Super Heroes,Capcom,2000-01-27,PS,Fighting,0.43,0.3,0.0,0.05,0.78,False
4389,Marvel vs. Capcom: Clash of Super Heroes,Capcom,1999-10-07,PS,Fighting,0.43,0.3,0.0,0.05,0.78,False
4390,Battle Stations,Electronic Arts,1997-03-31,PS,Strategy,0.43,0.29,0.0,0.05,0.78,False
4391,Battle Stations,Electronic Arts,1997-01-01,PS,Strategy,0.43,0.29,0.0,0.05,0.78,False
4392,Goldeneye 007: Reloaded,Activision,2011-11-01,PS3,Shooter,0.33,0.35,0.0,0.13,0.8,False
4393,Rare Replay,Microsoft Studios,2015-08-04,XOne,Misc,0.47,0.21,0.01,0.07,0.75,False
4394,NBA 2K7,2K Sports,2006-09-25,PS2,Sports,0.65,0.02,0.0,0.11,0.78,True
4395,NBA 2K7,2K Sports,2006-11-13,PS2,Sports,0.65,0.02,0.0,0.11,0.78,True
4396,Torneko no Daibouken: Fushigi no Dungeon,ChunSoft,1993-09-19,SNES,Role-Playing,0.0,0.0,0.78,0.0,0.78,False
4397,Jr. Pac-Man,Atari,1984-01-01,2600,Puzzle,0.72,0.05,0.0,0.01,0.78,False
4399,ABBA: You Can Dance,Ubisoft,2011-11-15,Wii,Misc,0.19,0.5,0.0,0.11,0.8,False
4400,Galaxian,Atari,1983-01-01,2600,Shooter,0.72,0.05,0.0,0.01,0.77,False
4401,Galaxian,Atari,1982-01-01,2600,Shooter,0.72,0.05,0.0,0.01,0.77,False
4402,Galaxian,Namco,1984-09-07,2600,Shooter,0.72,0.05,0.0,0.01,0.77,False
4403,Puzzler World,Atari,2009-12-08,DS,Puzzle,0.41,0.3,0.0,0.07,0.78,False
4404,Puzzler World,Atari,2010-05-28,DS,Puzzle,0.41,0.3,0.0,0.07,0.78,False
4405,Lips,Microsoft Game Studios,2008-11-18,X360,Misc,0.12,0.56,0.0,0.1,0.78,False
4406,Andretti Racing,EA Sports,1996-11-30,PS,Racing,0.43,0.29,0.0,0.05,0.77,False
4407,Andretti Racing,EA Sports,1997-11-17,PS,Racing,0.43,0.29,0.0,0.05,0.77,False
4408,Andretti Racing,EA Sports,1997-11-30,PS,Racing,0.43,0.29,0.0,0.05,0.77,False
4409,Caesars Palace 2000: Millennium Gold Edition,Interplay,2000-06-29,PS,Misc,0.43,0.29,0.0,0.05,0.77,False
4410,Caesars Palace 2000: Millennium Gold Edition,Interplay,2000-09-24,PS,Misc,0.43,0.29,0.0,0.05,0.77,False
4411,UFC Personal Trainer: The Ultimate Fitness System,THQ,2011-06-28,X360,Sports,0.53,0.19,0.0,0.06,0.78,False
4412,UFC Personal Trainer: The Ultimate Fitness System,THQ,2011-07-12,X360,Sports,0.53,0.19,0.0,0.06,0.78,False
4413,Air Raid,Men-A-Vision,1982-01-01,2600,Action,0.72,0.04,0.0,0.01,0.77,False
4414,Marvel Nemesis: Rise of the Imperfects,Electronic Arts,2005-09-20,PS2,Fighting,0.64,0.02,0.0,0.1,0.77,True
4415,Marvel Nemesis: Rise of the Imperfects,Electronic Arts,2005-10-04,PS2,Fighting,0.64,0.02,0.0,0.1,0.77,True
4416,Marvel Nemesis: Rise of the Imperfects,Electronic Arts,2005-10-11,PS2,Fighting,0.64,0.02,0.0,0.1,0.77,True
4417,Boxing,Activision,1980-06-17,2600,Fighting,0.72,0.04,0.0,0.01,0.77,False
4418,Boxing,Agetec,2001-05-14,2600,Fighting,0.72,0.04,0.0,0.01,0.77,False
4419,Boxing,A1 Games,2001-05-14,2600,Fighting,0.72,0.04,0.0,0.01,0.77,False
